Date,Festival,Product_Category,Sub_Category,Actual Price,Discount Price,Discount (%),Profit,Sales_Quantity,Age,Gender,Location,Review Rating,Previous Purchases,Frequency Of Purchases,Income,Browsing Time,Frequency,Festival Day Type
2024-08-23,Normal Days,Footwear,Sandals,106,80,24.53,26,4,51,Male,Kansas,4.3,18,Every 3 Months,105382,7,Low,Non-Festival Day
2024-04-01,Normal Days,Clothing,Skirt,78,72,7.69,6,8,23,Male,Missouri,3.3,3,Weekly,101244,8,Low,Non-Festival Day
2024-01-21,Normal Days,Accessories,Sunglasses,91,63,30.77,28,8,57,Male,Michigan,3.0,23,Weekly,129575,19,Low,Non-Festival Day
2024-10-29,Normal Days,Clothing,Skirt,39,27,30.77,12,7,40,Male,West Virginia,3.6,27,Weekly,135520,9,Low,Non-Festival Day
2024-12-22,Christmas Sales,Accessories,Handbag,59,44,25.42,15,13,65,Male,Alabama,3.1,44,Fortnightly,130904,49,High,Festival Day
2024-03-24,Normal Days,Outerwear,Coat,40,23,42.5,17,8,61,Male,New Hampshire,2.9,41,Quarterly,96534,24,Low,Non-Festival Day
2024-09-18,Normal Days,Clothing,Skirt,114,93,18.42,21,3,34,Male,Montana,3.9,41,Annually,75106,9,Low,Non-Festival Day
2024-05-26,Normal Days,Clothing,Hoodie,82,70,14.63,12,5,43,Male,Wyoming,3.2,36,Every 3 Months,132599,14,Low,Non-Festival Day
2024-09-13,Normal Days,Accessories,Sunglasses,110,85,22.73,25,4,31,Male,Missouri,3.1,38,Every 3 Months,50678,20,Low,Non-Festival Day
2024-02-27,Normal Days,Clothing,Sweater,62,40,35.48,22,5,57,Male,Ohio,3.2,34,Annually,96218,29,Low,Non-Festival Day
2024-01-15,Normal Days,Footwear,Boots,63,29,53.97,34,6,34,Male,South Dakota,3.3,14,Quarterly,83230,16,Low,Non-Festival Day
2024-06-10,Normal Days,Clothing,Skirt,49,27,44.9,22,3,25,Male,Colorado,4.8,23,Fortnightly,134684,29,Low,Non-Festival Day
2024-06-11,Normal Days,Clothing,Dress,128,93,27.34,35,5,66,Male,Massachusetts,3.8,18,Fortnightly,94055,18,Low,Non-Festival Day
2024-11-15,Normal Days,Accessories,Belt,62,20,67.74,42,6,56,Male,Delaware,4.6,45,Monthly,76373,26,Low,Non-Festival Day
2024-10-07,Normal Days,Accessories,Jewelry,91,55,39.56,36,4,49,Male,New Hampshire,2.8,14,Weekly,51480,15,Low,Non-Festival Day
2024-10-06,Normal Days,Clothing,Dress,109,94,13.76,15,3,19,Male,Michigan,3.6,48,Annually,105230,23,Low,Non-Festival Day
2024-01-12,Normal Days,Accessories,Hat,105,56,46.67,49,8,27,Male,Pennsylvania,4.3,17,Bi-Weekly,88836,10,Low,Non-Festival Day
2024-09-30,Normal Days,Clothing,Sweater,87,58,33.33,29,4,68,Male,Louisiana,4.0,1,Weekly,92258,14,Low,Non-Festival Day
2024-09-27,Normal Days,Clothing,Skirt,81,44,45.68,37,7,20,Male,Minnesota,3.5,39,Weekly,59986,24,Low,Non-Festival Day
2024-07-26,Back to School Sales,Clothing,Hoodie,137,95,30.66,42,14,21,Male,Hawaii,4.9,24,Weekly,44160,64,High,Festival Day
2024-01-27,Normal Days,Footwear,Sandals,87,42,51.72,45,5,36,Male,Idaho,3.1,41,Fortnightly,105595,26,Low,Non-Festival Day
2024-03-12,Normal Days,Accessories,Jewelry,105,93,11.43,12,3,37,Male,Vermont,3.9,28,Annually,121358,19,Low,Non-Festival Day
2024-02-29,Normal Days,Clothing,Dress,71,56,21.13,15,2,61,Male,Delaware,3.0,34,Quarterly,99111,15,Low,Non-Festival Day
2024-05-24,Normal Days,Clothing,Hoodie,114,88,22.81,26,4,68,Male,New Mexico,4.1,41,Quarterly,84929,26,Low,Non-Festival Day
2024-04-02,Normal Days,Clothing,Sweater,82,54,34.15,28,7,60,Male,Alaska,4.3,27,Bi-Weekly,93506,6,Low,Non-Festival Day
2024-11-04,Normal Days,Accessories,Jewelry,134,89,33.58,45,11,69,Male,Minnesota,3.8,46,Fortnightly,54911,29,Low,Non-Festival Day
2024-01-08,Normal Days,Footwear,Sandals,66,45,31.82,21,6,25,Male,Nebraska,3.9,2,Every 3 Months,107127,28,Low,Non-Festival Day
2024-03-19,Normal Days,Clothing,Socks,91,75,17.58,16,3,32,Male,Alaska,4.3,45,Monthly,51821,10,Low,Non-Festival Day
2024-01-27,Normal Days,Accessories,Backpack,58,22,62.07,36,4,53,Male,Michigan,4.3,34,Weekly,95039,21,Low,Non-Festival Day
2024-06-22,Normal Days,Clothing,Shirt,101,82,18.81,19,5,46,Male,Indiana,4.7,9,Annually,80535,22,Low,Non-Festival Day
2024-02-19,Normal Days,Footwear,Shoes,54,34,37.04,20,6,58,Male,Hawaii,3.1,1,Annually,133453,8,Low,Non-Festival Day
2024-07-17,Back to School Sales,Outerwear,Coat,118,92,22.03,26,8,21,Male,West Virginia,2.7,17,Annually,104458,84,High,Festival Day
2024-12-14,Normal Days,Clothing,Sweater,110,78,29.09,32,9,46,Male,New York,3.7,6,Weekly,32175,13,Low,Non-Festival Day
2024-06-29,Normal Days,Outerwear,Jacket,71,47,33.8,24,5,18,Male,Iowa,3.3,12,Bi-Weekly,139235,14,Low,Non-Festival Day
2024-01-24,Normal Days,Outerwear,Jacket,101,64,36.63,37,5,56,Male,Arizona,3.4,10,Every 3 Months,74771,25,Low,Non-Festival Day
2024-11-11,Normal Days,Footwear,Sneakers,58,44,24.14,14,8,18,Male,Minnesota,4.7,4,Fortnightly,126660,6,Low,Non-Festival Day
2024-02-15,Normal Days,Accessories,Belt,138,94,31.88,44,5,49,Male,Texas,4.9,8,Bi-Weekly,147157,15,Low,Non-Festival Day
2024-01-15,Normal Days,Accessories,Scarf,98,62,36.73,36,9,29,Male,Virginia,4.3,41,Weekly,141300,15,Low,Non-Festival Day
2024-06-01,Normal Days,Accessories,Jewelry,118,81,31.36,37,5,67,Male,North Dakota,4.2,49,Weekly,106925,15,Low,Non-Festival Day
2024-08-09,Back to School Sales,Clothing,T-shirt,39,33,15.38,6,8,31,Male,Iowa,3.7,49,Quarterly,133374,62,High,Festival Day
2024-07-24,Back to School Sales,Clothing,Pants,125,88,29.6,37,13,52,Male,Utah,2.7,40,Fortnightly,86358,87,High,Festival Day
2024-09-29,Normal Days,Accessories,Handbag,86,49,43.02,37,7,42,Male,Ohio,3.3,30,Monthly,37327,18,Low,Non-Festival Day
2024-08-23,Normal Days,Accessories,Backpack,76,31,59.21,45,9,32,Male,Louisiana,4.8,4,Quarterly,67057,5,Low,Non-Festival Day
2024-12-05,Normal Days,Accessories,Gloves,46,29,36.96,17,6,47,Male,Iowa,4.1,22,Monthly,26150,25,Low,Non-Festival Day
2024-08-15,Back to School Sales,Outerwear,Jacket,68,34,50.0,34,8,45,Male,Maryland,4.6,22,Monthly,24425,52,High,Festival Day
2024-01-09,Normal Days,Clothing,Sweater,75,38,49.33,37,8,20,Male,Montana,4.9,10,Quarterly,143654,29,Low,Non-Festival Day
2024-06-14,Normal Days,Clothing,Blouse,58,41,29.31,17,9,66,Male,Illinois,3.1,23,Bi-Weekly,36032,13,Low,Non-Festival Day
2024-11-14,Normal Days,Clothing,Blouse,64,34,46.88,30,8,52,Male,Arizona,3.0,43,Quarterly,22198,28,Low,Non-Festival Day
2024-08-01,Back to School Sales,Accessories,Gloves,52,26,50.0,26,10,50,Male,North Carolina,3.7,31,Bi-Weekly,80500,30,High,Festival Day
2024-04-26,Normal Days,Clothing,Jeans,141,98,30.5,43,10,62,Male,Montana,4.0,38,Annually,73394,25,Low,Non-Festival Day
2024-12-09,Green Monday,Footwear,Sneakers,65,59,9.23,6,7,38,Male,Iowa,3.0,22,Every 3 Months,40079,51,High,Festival Day
2024-03-12,Normal Days,Accessories,Hat,134,92,31.34,42,9,65,Male,Iowa,3.8,45,Every 3 Months,56220,26,Low,Non-Festival Day
2024-03-04,Normal Days,Accessories,Backpack,83,40,51.81,43,6,60,Male,Ohio,3.7,21,Fortnightly,61874,8,Low,Non-Festival Day
2024-07-23,Back to School Sales,Clothing,Jeans,50,20,60.0,30,16,68,Male,Wisconsin,4.0,9,Fortnightly,33859,30,High,Festival Day
2024-07-27,Back to School Sales,Clothing,Skirt,54,35,35.19,19,8,62,Male,South Carolina,3.1,34,Weekly,70460,80,High,Festival Day
2024-03-12,Normal Days,Accessories,Belt,73,35,52.05,38,5,62,Male,Oregon,3.9,26,Weekly,51419,14,Low,Non-Festival Day
2024-10-03,Normal Days,Clothing,Dress,128,82,35.94,46,8,40,Male,North Dakota,3.7,1,Weekly,138865,19,Low,Non-Festival Day
2024-09-30,Normal Days,Clothing,Hoodie,96,48,50.0,48,10,32,Male,California,3.9,47,Weekly,28705,24,Low,Non-Festival Day
2024-11-15,Normal Days,Outerwear,Coat,102,58,43.14,44,10,22,Male,Mississippi,2.7,30,Weekly,62880,8,Low,Non-Festival Day
2024-12-03,Normal Days,Clothing,Sweater,72,57,20.83,15,5,33,Male,New Jersey,3.9,48,Fortnightly,149838,24,Low,Non-Festival Day
2024-12-31,Year-End Clearance,Clothing,Shorts,103,96,6.8,7,11,57,Male,Rhode Island,2.6,31,Bi-Weekly,43236,75,High,Festival Day
2024-04-04,Normal Days,Footwear,Sneakers,107,97,9.35,10,5,60,Male,New Hampshire,3.5,33,Fortnightly,107955,9,Low,Non-Festival Day
2024-06-14,Normal Days,Clothing,Sweater,55,42,23.64,13,7,30,Male,Louisiana,4.4,39,Weekly,105514,19,Low,Non-Festival Day
2024-02-01,Normal Days,Clothing,T-shirt,72,62,13.89,10,7,41,Male,Arizona,4.9,46,Weekly,123145,19,Low,Non-Festival Day
2024-01-11,Normal Days,Accessories,Handbag,80,67,16.25,13,8,58,Male,Rhode Island,3.9,24,Annually,35358,29,Low,Non-Festival Day
2024-10-27,Normal Days,Footwear,Sneakers,89,46,48.31,43,9,34,Male,Vermont,3.5,37,Fortnightly,119713,20,Low,Non-Festival Day
2024-08-04,Back to School Sales,Outerwear,Jacket,106,71,33.02,35,14,67,Male,Tennessee,4.3,7,Monthly,114914,45,High,Festival Day
2024-10-15,Normal Days,Accessories,Backpack,135,99,26.67,36,4,58,Male,Alaska,3.4,6,Fortnightly,122870,8,Low,Non-Festival Day
2024-04-11,Normal Days,Clothing,Jeans,73,28,61.64,45,5,41,Male,Maryland,2.7,16,Bi-Weekly,96918,29,Low,Non-Festival Day
2024-09-23,Normal Days,Accessories,Belt,93,77,17.2,16,6,42,Male,Wisconsin,3.6,33,Annually,139179,13,Low,Non-Festival Day
2024-08-01,Back to School Sales,Footwear,Boots,75,63,16.0,12,6,50,Male,Nevada,4.9,18,Bi-Weekly,136243,30,High,Festival Day
2024-06-27,Normal Days,Clothing,Shorts,74,62,16.22,12,5,40,Male,Illinois,3.5,24,Weekly,34596,9,Low,Non-Festival Day
2024-03-28,Normal Days,Clothing,Jeans,124,92,25.81,32,5,32,Male,Montana,3.8,24,Quarterly,53572,13,Low,Non-Festival Day
2024-02-10,Normal Days,Footwear,Shoes,96,72,25.0,24,8,51,Male,New Mexico,4.5,48,Every 3 Months,98757,24,Low,Non-Festival Day
2024-03-16,Normal Days,Accessories,Hat,90,79,12.22,11,4,26,Male,Virginia,4.0,4,Weekly,21279,9,Low,Non-Festival Day
2024-02-15,Normal Days,Clothing,T-shirt,42,27,35.71,15,8,32,Male,Delaware,4.7,20,Weekly,83197,8,Low,Non-Festival Day
2024-06-08,Normal Days,Accessories,Sunglasses,63,39,38.1,24,7,58,Male,North Carolina,3.8,47,Every 3 Months,131496,20,Low,Non-Festival Day
2024-03-20,Normal Days,Clothing,Socks,106,86,18.87,20,5,51,Male,Nevada,4.5,50,Quarterly,82516,6,Low,Non-Festival Day
2024-11-05,Normal Days,Clothing,Shirt,102,94,7.84,8,4,19,Male,Washington,5.0,31,Monthly,27083,20,Low,Non-Festival Day
2024-03-26,Normal Days,Clothing,Shorts,63,53,15.87,10,6,57,Male,Maine,2.8,29,Quarterly,140674,22,Low,Non-Festival Day
2024-04-01,Normal Days,Clothing,Shirt,111,85,23.42,26,6,66,Male,Connecticut,4.4,4,Annually,140307,6,Low,Non-Festival Day
2024-05-27,Normal Days,Clothing,Socks,80,50,37.5,30,8,62,Male,Louisiana,4.7,40,Bi-Weekly,146457,20,Low,Non-Festival Day
2024-06-09,Normal Days,Clothing,Pants,54,47,12.96,7,4,58,Male,Illinois,3.8,31,Monthly,129397,5,Low,Non-Festival Day
2024-07-20,Back to School Sales,Footwear,Boots,120,75,37.5,45,10,23,Male,South Dakota,4.9,41,Weekly,37771,45,High,Festival Day
2024-08-29,Normal Days,Clothing,T-shirt,106,60,43.4,46,11,45,Male,Indiana,4.2,44,Annually,49975,7,Low,Non-Festival Day
2024-12-18,Normal Days,Clothing,T-shirt,54,36,33.33,18,9,20,Male,Vermont,4.9,31,Weekly,65648,19,Low,Non-Festival Day
2024-01-02,Normal Days,Outerwear,Coat,95,80,15.79,15,7,33,Male,New Hampshire,3.9,45,Every 3 Months,145641,15,Low,Non-Festival Day
2024-08-12,Back to School Sales,Accessories,Hat,118,96,18.64,22,14,30,Male,Oregon,4.9,50,Quarterly,68285,71,High,Festival Day
2024-10-15,Normal Days,Accessories,Sunglasses,96,80,16.67,16,5,50,Male,Kansas,4.8,7,Annually,39063,21,Low,Non-Festival Day
2024-08-20,Normal Days,Clothing,Blouse,98,71,27.55,27,3,62,Male,Maine,3.3,5,Every 3 Months,87642,8,Low,Non-Festival Day
2024-03-17,Normal Days,Accessories,Jewelry,45,29,35.56,16,6,69,Male,Louisiana,4.6,48,Monthly,110093,21,Low,Non-Festival Day
2024-04-25,Normal Days,Accessories,Jewelry,70,53,24.29,17,9,34,Male,Louisiana,4.5,19,Fortnightly,134390,8,Low,Non-Festival Day
2024-06-02,Normal Days,Clothing,Skirt,64,35,45.31,29,9,49,Male,Indiana,4.1,39,Fortnightly,106143,23,Low,Non-Festival Day
2024-04-12,Normal Days,Accessories,Scarf,124,75,39.52,49,9,65,Male,Kentucky,3.2,45,Quarterly,57599,29,Low,Non-Festival Day
2024-07-12,Normal Days,Clothing,Pants,75,52,30.67,23,9,66,Male,South Carolina,4.2,35,Monthly,71920,5,Low,Non-Festival Day
2024-06-14,Normal Days,Accessories,Hat,117,77,34.19,40,10,41,Male,Montana,4.8,8,Monthly,48529,18,Low,Non-Festival Day
2024-12-24,Christmas Sales,Accessories,Gloves,73,24,67.12,49,13,37,Male,Vermont,4.1,11,Quarterly,55954,53,High,Festival Day
2024-03-30,Easter Sales,Clothing,Shirt,90,78,13.33,12,14,32,Male,Mississippi,3.7,32,Annually,47856,40,High,Festival Day
2024-06-22,Normal Days,Footwear,Sandals,131,98,25.19,33,4,42,Male,Wyoming,2.6,46,Every 3 Months,22573,29,Low,Non-Festival Day
2024-05-01,Normal Days,Clothing,Socks,93,57,38.71,36,4,31,Male,Vermont,3.0,7,Every 3 Months,98344,11,Low,Non-Festival Day
2024-05-22,Normal Days,Accessories,Handbag,126,78,38.1,48,10,61,Male,Alabama,4.4,1,Annually,55367,21,Low,Non-Festival Day
2024-04-15,Normal Days,Outerwear,Jacket,98,76,22.45,22,9,36,Male,Kentucky,4.7,32,Monthly,122337,8,Low,Non-Festival Day
2024-10-31,Halloween,Clothing,Shorts,36,26,27.78,10,14,60,Male,South Dakota,2.7,31,Annually,126732,39,High,Festival Day
2024-12-25,Normal Days,Footwear,Sandals,100,78,22.0,22,4,51,Male,Delaware,2.8,39,Quarterly,119608,21,Low,Non-Festival Day
2024-11-12,Normal Days,Accessories,Scarf,76,53,30.26,23,7,68,Male,Wisconsin,2.9,9,Quarterly,80774,8,Low,Non-Festival Day
2024-05-02,Normal Days,Footwear,Sandals,126,100,20.63,26,7,46,Male,Arizona,4.4,49,Weekly,43752,23,Low,Non-Festival Day
2024-01-09,Normal Days,Clothing,Jeans,114,73,35.96,41,7,19,Male,Maine,2.7,34,Every 3 Months,75029,22,Low,Non-Festival Day
2024-09-18,Normal Days,Clothing,Skirt,76,40,47.37,36,7,30,Male,New Mexico,4.5,35,Monthly,37685,21,Low,Non-Festival Day
2024-03-13,Normal Days,Accessories,Gloves,121,76,37.19,45,11,51,Male,Wyoming,2.8,50,Weekly,71693,10,Low,Non-Festival Day
2024-12-24,Christmas Sales,Clothing,Skirt,87,80,8.05,7,9,28,Male,Delaware,3.1,4,Fortnightly,136739,57,High,Festival Day
2024-08-10,Back to School Sales,Clothing,Sweater,112,80,28.57,32,9,41,Male,Pennsylvania,3.8,32,Weekly,75961,36,High,Festival Day
2024-02-10,Normal Days,Clothing,Blouse,81,67,17.28,14,8,29,Male,North Dakota,2.9,11,Fortnightly,126937,10,Low,Non-Festival Day
2024-07-22,Back to School Sales,Clothing,Sweater,100,61,39.0,39,12,25,Male,Kentucky,3.8,49,Annually,144956,86,High,Festival Day
2024-09-20,Normal Days,Clothing,Shirt,109,76,30.28,33,4,60,Male,Rhode Island,4.7,9,Annually,96908,16,Low,Non-Festival Day
2024-11-23,Normal Days,Accessories,Jewelry,74,55,25.68,19,7,63,Male,Arizona,3.2,30,Bi-Weekly,145537,13,Low,Non-Festival Day
2024-06-26,Normal Days,Clothing,T-shirt,122,85,30.33,37,10,51,Male,Colorado,4.0,33,Monthly,146678,22,Low,Non-Festival Day
2024-12-13,Normal Days,Accessories,Scarf,80,69,13.75,11,4,22,Male,Maine,4.9,8,Annually,94532,6,Low,Non-Festival Day
2024-11-13,Normal Days,Accessories,Belt,42,26,38.1,16,2,54,Male,New Jersey,3.7,29,Fortnightly,101994,29,Low,Non-Festival Day
2024-03-24,Normal Days,Clothing,T-shirt,98,64,34.69,34,7,18,Male,Kansas,4.8,4,Monthly,76133,21,Low,Non-Festival Day
2024-11-13,Normal Days,Footwear,Sneakers,85,60,29.41,25,5,29,Male,South Dakota,3.6,19,Monthly,117425,25,Low,Non-Festival Day
2024-04-20,Normal Days,Accessories,Gloves,71,36,49.3,35,9,59,Male,New Hampshire,4.6,10,Fortnightly,145055,5,Low,Non-Festival Day
2024-09-07,Normal Days,Footwear,Sandals,49,21,57.14,28,9,25,Male,Connecticut,4.3,39,Monthly,81268,27,Low,Non-Festival Day
2024-01-07,Normal Days,Accessories,Backpack,96,72,25.0,24,8,19,Male,Wyoming,3.2,21,Quarterly,112201,13,Low,Non-Festival Day
2024-03-24,Normal Days,Clothing,Pants,103,62,39.81,41,11,56,Male,Missouri,3.8,12,Monthly,58243,10,Low,Non-Festival Day
2024-07-26,Back to School Sales,Clothing,T-shirt,52,44,15.38,8,12,31,Male,Alaska,4.2,9,Fortnightly,77384,31,High,Festival Day
2024-11-09,Normal Days,Clothing,Skirt,84,52,38.1,32,6,45,Male,Delaware,3.4,20,Quarterly,51653,10,Low,Non-Festival Day
2024-01-22,Normal Days,Accessories,Gloves,106,58,45.28,48,8,23,Male,Indiana,4.7,44,Fortnightly,46657,13,Low,Non-Festival Day
2024-01-03,Normal Days,Clothing,Blouse,101,77,23.76,24,5,18,Male,West Virginia,3.9,16,Every 3 Months,59952,7,Low,Non-Festival Day
2024-05-06,Normal Days,Clothing,Blouse,127,99,22.05,28,8,43,Male,Wyoming,4.3,27,Fortnightly,42180,20,Low,Non-Festival Day
2024-10-23,Normal Days,Clothing,Jeans,132,96,27.27,36,4,56,Male,Illinois,2.7,14,Every 3 Months,117432,29,Low,Non-Festival Day
2024-07-06,Normal Days,Clothing,T-shirt,109,64,41.28,45,9,43,Male,Alaska,4.6,24,Monthly,141829,28,Low,Non-Festival Day
2024-12-27,Year-End Clearance,Clothing,Sweater,84,44,47.62,40,11,64,Male,Wisconsin,2.9,49,Weekly,148377,76,High,Festival Day
2024-01-14,Normal Days,Clothing,Pants,71,33,53.52,38,10,67,Male,Indiana,3.6,14,Weekly,98411,16,Low,Non-Festival Day
2024-01-12,Normal Days,Footwear,Boots,111,71,36.04,40,5,63,Male,Tennessee,3.9,6,Quarterly,21622,27,Low,Non-Festival Day
2024-03-27,Normal Days,Clothing,Skirt,42,36,14.29,6,8,54,Male,Illinois,2.6,20,Quarterly,68756,12,Low,Non-Festival Day
2024-01-12,Normal Days,Accessories,Gloves,81,62,23.46,19,8,69,Male,Pennsylvania,3.6,3,Annually,60809,10,Low,Non-Festival Day
2024-01-25,Normal Days,Clothing,Socks,67,29,56.72,38,5,34,Male,Oklahoma,3.4,5,Monthly,36725,7,Low,Non-Festival Day
2024-10-27,Normal Days,Clothing,T-shirt,73,33,54.79,40,9,56,Male,Tennessee,3.5,46,Bi-Weekly,81396,27,Low,Non-Festival Day
2024-08-30,Labor Day Weekend Sale,Clothing,Blouse,43,33,23.26,10,15,34,Male,New Jersey,3.1,8,Monthly,71226,33,High,Festival Day
2024-05-01,Normal Days,Clothing,Blouse,84,41,51.19,43,8,58,Male,New Jersey,4.3,13,Bi-Weekly,126296,14,Low,Non-Festival Day
2024-05-26,Normal Days,Accessories,Scarf,100,54,46.0,46,7,44,Male,Tennessee,5.0,25,Quarterly,101182,18,Low,Non-Festival Day
2024-02-24,Normal Days,Accessories,Backpack,74,58,21.62,16,2,25,Male,Georgia,4.9,39,Fortnightly,102565,25,Low,Non-Festival Day
2024-08-25,Normal Days,Clothing,Shorts,37,30,18.92,7,8,27,Male,Arizona,4.3,15,Bi-Weekly,49402,28,Low,Non-Festival Day
2024-12-21,Christmas Sales,Accessories,Jewelry,102,53,48.04,49,17,26,Male,Nevada,4.4,35,Monthly,24263,76,High,Festival Day
2024-06-21,Normal Days,Accessories,Gloves,113,91,19.47,22,6,18,Male,Arkansas,4.4,46,Bi-Weekly,143489,11,Low,Non-Festival Day
2024-08-08,Back to School Sales,Clothing,Hoodie,88,44,50.0,44,13,64,Male,North Dakota,3.5,3,Monthly,116523,36,High,Festival Day
2024-04-28,Normal Days,Clothing,Hoodie,114,89,21.93,25,9,62,Male,South Dakota,3.4,48,Weekly,66828,12,Low,Non-Festival Day
2024-11-04,Normal Days,Clothing,Skirt,76,57,25.0,19,5,59,Male,North Carolina,2.5,27,Weekly,140824,14,Low,Non-Festival Day
2024-07-01,Normal Days,Accessories,Sunglasses,94,57,39.36,37,10,36,Male,Hawaii,3.4,5,Weekly,67924,23,Low,Non-Festival Day
2024-10-14,Normal Days,Accessories,Jewelry,113,74,34.51,39,11,69,Male,New Hampshire,2.6,48,Quarterly,94182,23,Low,Non-Festival Day
2024-11-02,Normal Days,Outerwear,Jacket,60,30,50.0,30,9,39,Male,California,4.6,12,Weekly,113065,6,Low,Non-Festival Day
2024-10-26,Normal Days,Clothing,Dress,32,20,37.5,12,4,28,Male,Delaware,3.7,10,Fortnightly,79052,19,Low,Non-Festival Day
2024-03-22,Normal Days,Clothing,Hoodie,130,90,30.77,40,9,42,Male,Arizona,2.5,48,Bi-Weekly,31664,5,Low,Non-Festival Day
2024-07-29,Back to School Sales,Clothing,Jeans,95,61,35.79,34,12,31,Male,Washington,4.5,3,Monthly,55737,71,High,Festival Day
2024-05-29,Normal Days,Footwear,Sandals,78,51,34.62,27,4,57,Male,Nevada,2.9,19,Monthly,121332,10,Low,Non-Festival Day
2024-02-06,Normal Days,Accessories,Sunglasses,143,97,32.17,46,7,53,Male,Alaska,2.9,11,Fortnightly,109563,26,Low,Non-Festival Day
2024-12-17,Normal Days,Clothing,Pants,145,97,33.1,48,8,59,Male,Texas,3.5,25,Monthly,49373,17,Low,Non-Festival Day
2024-11-07,Normal Days,Clothing,Shorts,58,40,31.03,18,8,32,Male,New York,4.2,42,Weekly,137369,14,Low,Non-Festival Day
2024-12-26,Year-End Clearance,Accessories,Jewelry,103,85,17.48,18,12,65,Male,Iowa,3.3,34,Quarterly,56397,73,High,Festival Day
2024-02-28,Normal Days,Clothing,Socks,82,76,7.32,6,2,56,Male,Arizona,3.9,50,Quarterly,148575,28,Low,Non-Festival Day
2024-05-10,Normal Days,Footwear,Sandals,63,22,65.08,41,11,31,Male,New Mexico,5.0,21,Monthly,106145,10,Low,Non-Festival Day
2024-07-20,Back to School Sales,Clothing,Pants,72,63,12.5,9,12,59,Male,North Carolina,3.3,37,Weekly,121371,67,High,Festival Day
2024-08-30,Labor Day Weekend Sale,Clothing,T-shirt,113,71,37.17,42,15,22,Male,Nevada,4.2,46,Monthly,58709,62,High,Festival Day
2024-02-04,Normal Days,Footwear,Boots,84,35,58.33,49,11,47,Male,Idaho,4.9,14,Fortnightly,136074,16,Low,Non-Festival Day
2024-04-02,Normal Days,Accessories,Backpack,75,30,60.0,45,5,23,Male,Vermont,4.6,24,Fortnightly,81120,27,Low,Non-Festival Day
2024-07-25,Back to School Sales,Clothing,Skirt,92,74,19.57,18,10,69,Male,New Mexico,4.8,36,Every 3 Months,39250,52,High,Festival Day
2024-12-18,Normal Days,Accessories,Scarf,114,71,37.72,43,6,18,Male,Georgia,2.7,19,Bi-Weekly,41172,14,Low,Non-Festival Day
2024-11-27,Normal Days,Clothing,Sweater,113,84,25.66,29,8,50,Male,Kentucky,4.3,12,Monthly,31555,29,Low,Non-Festival Day
2024-10-31,Halloween,Footwear,Sandals,62,38,38.71,24,11,29,Male,New York,3.8,13,Quarterly,107410,75,High,Festival Day
2024-12-15,Normal Days,Accessories,Jewelry,87,81,6.9,6,7,65,Male,Arizona,4.9,32,Bi-Weekly,98617,19,Low,Non-Festival Day
2024-07-31,Back to School Sales,Clothing,Sweater,99,56,43.43,43,11,29,Male,Colorado,3.4,5,Bi-Weekly,73276,89,High,Festival Day
2024-06-07,Normal Days,Clothing,Skirt,58,48,17.24,10,4,49,Male,Kentucky,3.6,29,Annually,77492,27,Low,Non-Festival Day
2024-01-24,Normal Days,Clothing,Shorts,118,97,17.8,21,3,28,Male,Alaska,3.4,40,Fortnightly,73002,28,Low,Non-Festival Day
2024-10-19,Normal Days,Accessories,Backpack,103,74,28.16,29,6,51,Male,Alabama,4.7,44,Weekly,140103,8,Low,Non-Festival Day
2024-01-04,Normal Days,Clothing,Hoodie,82,50,39.02,32,7,26,Male,Connecticut,3.0,3,Bi-Weekly,144938,29,Low,Non-Festival Day
2024-08-07,Back to School Sales,Clothing,Skirt,77,71,7.79,6,8,38,Male,Hawaii,3.4,35,Bi-Weekly,109599,30,High,Festival Day
2024-12-29,Year-End Clearance,Clothing,Skirt,72,33,54.17,39,16,35,Male,Idaho,4.6,33,Monthly,92355,37,High,Festival Day
2024-01-20,Normal Days,Accessories,Backpack,97,56,42.27,41,7,34,Male,Virginia,3.1,20,Bi-Weekly,111248,7,Low,Non-Festival Day
2024-05-31,Normal Days,Clothing,Blouse,93,84,9.68,9,5,51,Male,Connecticut,2.8,40,Every 3 Months,44762,18,Low,Non-Festival Day
2024-02-19,Normal Days,Clothing,Shirt,41,36,12.2,5,5,47,Male,Michigan,3.5,13,Annually,31046,21,Low,Non-Festival Day
2024-06-25,Normal Days,Accessories,Gloves,107,63,41.12,44,8,18,Male,Kentucky,4.6,9,Monthly,116999,6,Low,Non-Festival Day
2024-04-05,Normal Days,Footwear,Sandals,52,36,30.77,16,6,64,Male,Nebraska,4.3,7,Annually,144130,19,Low,Non-Festival Day
